StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
15,0,201005,8.21,67.3,-0.5,1.68,3.42,0.48,138,66,1.89,1.09,0.31,-0.24,0.34,0.75,0.03,56.5,78.1
15,0,201006,4.25,77.1,-0.6,1.36,-0.45,0.06,361,0,0.1,1.49,0.93,-0.22,-0.03,0.52,0.13,66.3,87.8
15,0,201007,4.58,78.4,-0.64,1.12,-0.3,-0.21,414,0,0.16,0.15,1.24,-0.06,-0.61,0.2,0.12,67.6,89.2
15,0,201008,3.45,78.3,-0.89,0.69,-0.95,-0.79,409,0,-0.06,-0.05,0,0.16,-0.24,0.28,0.33,66.7,89.9
15,0,201009,1.81,70,-1.5,-1.5,-2.11,-1.5,176,26,-0.99,-0.78,-0.58,0.36,-0.49,-0.24,0.46,56,83.9
15,0,201010,1.69,58.2,-1.97,-1.97,-1.88,-1.97,24,236,-0.77,-1.24,-1.09,0.26,-0.65,-1.03,0.42,43.2,73.2
15,0,201011,4.9,47.1,-1.77,-1.77,0.01,-1.69,0,539,0.82,0.12,-0.4,-0.37,-0.09,-0.41,0.66,34.7,59.5
15,0,201012,3.01,29,-1.89,-1.89,-0.92,-1.89,0,1120,-0.56,0.2,-0.24,-0.59,0.07,-0.59,0.36,21.8,36.2
15,0,201101,2.16,30.2,-2.22,-2.22,-1.56,-2.22,0,1088,-0.95,-1.12,-0.39,-0.97,-0.14,-0.79,0.09,22,38.4
15,0,201102,4.88,39.1,0.37,-1.62,1.12,-1.05,0,733,0.86,-0.09,-0.4,-0.65,-0.61,-0.41,0.33,28.6,49.6
15,0,201103,5.51,47.9,0.52,-1.27,0.55,-0.42,10,542,0.51,0.82,0.21,-0.12,-0.42,0.01,0.54,37.9,57.9
15,0,201104,12.07,58.8,3.35,3.35,8.67,3.35,19,211,3.09,2.7,2.34,1.58,0.92,1.43,1.28,46.9,70.7
15,0,201105,6.75,64.2,3.82,3.82,2.42,3.82,86,113,1.28,2.94,2.77,1.92,1.33,1.17,1.35,53.7,74.6
15,0,201106,5.36,74.2,3.85,3.85,1.27,3.85,276,3,0.84,1.37,2.89,2.3,1.76,1.33,1.33,63.1,85.3
15,0,201107,3.94,79.5,3.11,3.11,-1.02,2.66,452,0,-0.31,0.36,0.94,2.48,1.9,1.2,1.01,69.1,89.9
15,0,201108,2.31,75.8,2.19,2.19,-1.79,1,335,0,-1.15,-1.02,-0.27,2.42,1.55,1.07,0.93,64,87.7
15,0,201109,5.89,66.9,3,3,3.11,2.94,111,60,1.6,0.63,0.31,2.49,2.13,1.66,0.95,56.8,77
15,0,201110,2.94,55.6,3.02,3.02,0.96,3.02,12,308,0.17,1.19,0.5,1.02,2.71,1.86,0.64,43.1,68.2
15,0,201111,7.58,49.9,4.09,4.09,4.15,4.09,0,453,1.92,1.54,1.96,1.41,2.8,2.34,1.33,39.1,60.8
15,0,201112,4.95,41.1,4.08,4.08,1.25,4.08,0,745,0.58,1.64,1.43,1.27,2.77,2.63,1.6,31.6,50.5
15,0,201201,3.8,38.7,-0.1,3.56,-0.31,3.38,0,822,0.05,0.36,1.24,1.19,1.54,3.09,1.42,28.2,49.1
15,0,201202,2.32,41.2,-0.64,2.64,-1.65,1.77,0,671,-0.66,-0.48,-0.06,1.25,0.95,2.62,1.52,31.1,51.4
15,0,201203,4.5,58.1,-1.15,1.8,-1.72,0.25,58,280,0.01,-0.44,-0.4,0.69,0.67,2.45,1.57,45.6,70.5
15,0,201204,2.33,57.3,-1.81,0.84,-2.32,-1.5,13,251,-1.2,-0.75,-0.97,0.3,0.45,0.8,1.48,44.3,70.2
15,0,201205,4.25,69.4,-1.9,-1.9,-0.83,-1.9,178,43,0.02,-0.77,-0.65,-0.62,0.61,0.39,1.08,57.4,81.3
15,0,201206,1.5,72.5,-2.66,-2.66,-2.87,-2.66,232,7,-2.37,-1.26,-1.78,-1.4,-0.3,-0.18,0.76,58.8,86.2
15,0,201207,5.54,80.5,-2.47,-2.47,-0.25,-2.47,485,0,0.78,-0.75,-0.6,-1.11,-0.14,0.05,0.89,68.9,92.1
15,0,201208,3.17,74.6,-2.59,-2.59,-1.13,-2.59,298,0,-0.29,0.3,-0.86,-1.11,-0.96,0.21,0.87,62.5,86.7
15,0,201209,5.88,67.3,0.98,-1.35,2.94,-0.03,121,53,1.59,0.99,1.19,-0.32,-0.61,0.25,1.27,56.2,78.4
15,0,201210,3.03,55.2,1.19,-0.89,0.94,0.78,11,315,0.22,1.22,0.84,0.11,-0.57,0.27,1.53,44.2,66.3
15,0,201211,1.34,43.2,0.51,-1.36,-1.67,-0.38,0,658,-1.64,-0.89,0.22,-0.42,-0.74,-0.76,1.1,30.3,56.2
15,0,201212,5.55,43,0.9,-0.77,1.33,0.67,0,685,0.89,-0.2,-0.14,0.58,-0.38,-0.65,1.55,34.3,51.7
15,0,201301,5.6,36.7,1.29,1.29,1.42,1.29,0,883,0.8,1.03,0.34,0.64,0.18,-0.37,1.72,27.9,45.5
15,0,201302,2.19,36.8,0.65,0.65,-1.51,-0.33,0,796,-0.77,0.19,0.59,0.48,-0.04,-0.4,1.53,26.7,47
15,0,201303,4.95,39.4,0.83,0.83,0.74,0.25,0,799,0.24,-0.31,0.26,-0.01,0.5,-0.34,1.33,30,48.7
15,0,201304,4.96,55.2,1.08,1.08,1.01,0.96,5,305,0.56,0.46,0.02,0.12,0.46,0.06,0.56,42.8,67.6
15,0,201305,4.44,64.9,0.98,0.98,0.03,0.78,100,99,0.13,0.43,0.39,0.52,0.5,0.08,0.31,53.7,76.1
15,0,201306,6.23,72.9,1.7,1.7,2.47,1.7,243,6,1.36,0.85,0.92,0.67,0.4,0.81,0.4,62.3,83.6
15,0,201307,6.42,74,2.51,2.51,2.95,2.51,280,0,1.29,1.63,1.26,0.77,0.69,0.93,0.68,64.3,83.8
15,0,201308,4.14,73.7,2.69,2.69,1.31,2.69,276,0,0.46,1.2,1.61,1.31,1.26,1.12,0.91,63.9,83.5
15,0,201309,3.66,69.1,2.68,2.68,0.8,2.68,157,33,0.36,0.45,1.07,1.29,1.09,0.81,0.67,57.7,80.5
15,0,201310,3.66,57.6,3.05,3.05,1.93,3.05,20,252,0.61,0.56,0.62,1.34,1.01,0.92,0.79,46.7,68.5
15,0,201311,3.4,42.8,3.1,3.1,1.1,3.1,0,667,0.02,0.31,0.36,1.29,1.18,1.24,0.32,31.3,54.3
15,0,201312,6.13,37.4,3.66,3.66,2.65,3.66,0,858,1.16,0.76,0.83,1.23,1.41,1.33,0.49,28.3,46.5
15,0,201401,2.34,26.8,2.82,2.82,-1.4,2.21,0,1193,-0.82,0.27,0.16,0.39,0.99,0.79,0.3,15.6,38.1
15,0,201402,4.47,33.2,2.85,2.85,0.97,2.57,0,901,0.66,-0.18,0.48,0.5,1.2,1.18,0.53,23.4,43.1
15,0,201403,3.44,41.5,2.22,2.22,-1,1.5,0,734,-0.59,-0.01,-0.53,0.16,0.57,0.9,0.39,28.9,54.1
15,0,201404,6.43,57.5,2.78,2.78,2.37,2.78,12,244,1.3,0.44,0.63,0.44,0.62,1.14,0.78,44,70.9
15,0,201405,3.65,66.1,2.19,2.19,-0.93,1.74,115,85,-0.36,0.67,0.14,0.26,0.38,0.99,0.72,54,78.2
15,0,201406,3.98,74.1,1.86,1.86,-0.3,1.23,276,3,-0.1,-0.38,0.47,-0.18,0.26,0.63,1.01,63.6,84.7
15,0,201407,3.67,72.6,1.53,1.53,-0.43,0.68,240,3,-0.53,-0.42,-0.59,0.04,-0.02,0.21,0.8,61.3,84
15,0,201408,5.46,75.1,2.05,2.05,2.04,1.95,312,0,1.3,0.51,0.32,0.22,0.35,0.44,1.09,64.6,85.5
15,0,201409,2.19,68.2,1.46,1.46,-1.13,0.81,135,44,-0.67,0.39,0,0.33,-0.16,0.26,0.67,56.8,79.6
15,0,201410,5.69,57.7,2.53,2.53,3.67,2.53,20,251,1.64,0.8,1.28,0.41,0.69,0.57,1.02,46.7,68.6
15,0,201411,2.43,39.8,2.35,2.35,0.23,2.35,0,760,-0.63,0.72,0.24,0.3,0.32,0.41,1.11,29.6,50
15,0,201412,3.36,39.7,2.02,2.02,-0.26,1.84,0,794,-0.33,-0.68,0.34,0.19,0.37,-0.02,0.97,32.5,46.9
15,0,201501,1.97,32.3,1.23,1.23,-1.74,0.23,0,1021,-1.11,-1.03,-1.31,-0.07,-0.43,-0.11,0.48,22.9,41.6
15,0,201502,3.26,26.3,1.02,1.02,-0.25,-0.09,0,1091,0.01,-0.92,-0.98,-0.54,-0.37,-0.3,0.6,16,36.7
15,0,201503,6.34,44.6,1.5,1.5,1.75,1.08,3,645,0.88,0.57,-0.08,0.08,0,0.13,0.7,33.1,56
15,0,201504,8.28,57.4,2.85,2.85,4.51,2.85,13,247,2.08,1.92,1.45,0.33,0.83,0.42,1.03,45.3,69.6
15,0,201505,2.67,67.3,1.86,1.86,-2.08,0.94,138,65,-1.06,0.95,1.18,0.14,0.21,0.26,0.85,55.2,79.4
15,0,201506,5.47,74.2,2.08,2.08,1.23,1.62,277,3,0.91,-0.16,1.14,0.59,0.6,0.49,0.77,63.9,84.5
15,0,201507,9.37,76.6,3.84,3.84,5.92,3.84,355,0,2.73,2.33,1.38,1.93,0.94,1.35,1.13,67.1,86
15,0,201508,3.19,72.7,3.54,3.54,0.28,3.54,244,5,-0.28,2.1,2,2.28,1.16,1.04,1.03,61.7,83.7
15,0,201509,2.89,70.3,3.05,3.05,-0.37,2.85,183,23,-0.15,-0.36,1.49,1.69,1.24,1.16,0.91,58.3,82.3
15,0,201510,3.96,57.8,3.36,3.36,1.87,3.36,21,244,0.78,0.35,0.1,1.1,1.92,0.93,1.02,46.2,69.4
15,0,201511,4.38,50.8,3.4,3.4,1.15,3.4,1,432,0.56,0.8,0.52,1.71,1.94,1.23,1.1,39.7,61.9
15,0,201512,6.52,48.7,3.8,3.8,2.26,3.8,13,521,1.34,1.19,1.28,1.87,2,1.72,1.28,39.3,58.1
16,0,201001,3.5,45.6,-0.38,2.79,-1.13,2.29,10,587,-0.61,1.07,0.25,1.91,1.33,0.97,0.51,35.2,56
16,0,201002,5.44,44.8,0,2.84,1.01,2.68,0,541,0.45,-0.16,1.09,2.25,1.51,1.42,0.51,35.9,53.8
16,0,201003,2.42,55.1,-0.63,1.92,-1.88,0.97,17,308,-1.23,-0.59,-0.85,1.45,1.84,0.85,0.39,43.4,66.9
16,0,201004,1.28,67.6,-1.45,0.84,-2.65,-1.12,123,35,-1.7,-2.13,-1.31,-0.68,0.84,0.42,0.24,55.8,79.4
16,0,201005,3.24,77.3,-2.24,-2.24,-2.84,-2.24,393,0,-0.64,-1.6,-2.32,-0.45,0.68,0.21,0,66.7,87.9
16,0,201006,4.31,83.5,-2.56,-2.56,-1.64,-2.56,551,0,-0.04,-0.53,-1.31,-1.51,0.37,0.56,0.03,74,93
16,0,201007,5.48,83.4,-2.62,-2.62,-0.97,-2.62,573,0,-0.01,-0.07,-0.47,-1.19,-0.79,0.41,0.28,74.6,92.3
16,0,201008,6.08,85,-2.23,-2.23,0.36,-2.02,610,0,0.84,0.5,0.29,-1.12,-0.26,0.67,0.17,75.5,94.5
16,0,201009,1.3,79.8,-3.2,-3.2,-3.6,-3.2,449,0,-3.09,-0.44,-0.45,-1.33,-1.5,0.18,-0.47,68.4,91.2
16,0,201010,1.29,68.3,-3.57,-3.57,-2.1,-3.57,154,40,-1,-2.44,-1.04,-1.13,-1.54,-1.15,-0.48,53.7,82.9
16,0,201011,5.36,59,-3.17,-3.17,0.1,-3.07,39,195,0.56,-0.26,-0.98,-0.58,-1.5,-0.71,-0.37,47.6,70.3
16,0,201012,2.05,48.1,-3.84,-3.84,-2.98,-3.84,3,510,-3.09,-0.69,-1.22,-1.27,-1.69,-1.78,-0.63,36.6,59.6
16,0,201101,4.75,46.9,-3.52,-3.52,-0.23,-3.52,13,545,-0.02,-1.21,-0.61,-1.15,-1.31,-1.69,-0.44,36.7,57.1
16,0,201102,2.1,52.5,-3.96,-3.96,-2.42,-3.96,14,347,-1.36,-0.93,-1.96,-1.89,-1.46,-2.07,-0.47,41.5,63.5
16,0,201103,3.88,62,-4.01,-4.01,-1.35,-4.01,83,145,-0.4,-1.27,-1.03,-1.45,-1.45,-1.86,-0.78,50.4,73.7
16,0,201104,2.5,70.5,-4.3,-4.3,-2.11,-4.3,188,14,-0.98,-0.96,-1.49,-1.36,-1.65,-1.75,-0.95,58.9,82
16,0,201105,1.51,73.7,-4.99,-4.99,-3.42,-4.99,283,1,-1.69,-1.83,-1.85,-2.51,-2.15,-1.84,-1.18,62.6,84.8
16,0,201106,3.3,83.8,-5.35,-5.35,-2.61,-5.35,561,0,-0.54,-1.59,-1.8,-2.02,-1.97,-1.92,-1.03,72.7,94.8
16,0,201107,6.16,84.1,-5,-5,-0.61,-5,583,0,0.37,-0.19,-1.09,-1.76,-1.64,-1.82,-1.06,74.6,93.6
16,0,201108,1.71,86.7,-5.91,-5.91,-4.27,-5.91,661,0,-2.21,-0.94,-1.09,-1.91,-2.49,-2.25,-1.24,75.1,98.2
16,0,201109,7,76.1,-4.56,-4.56,2.21,-3.7,338,0,1.29,0.11,0.18,-1.23,-1.53,-1.73,-1.19,64.5,87.6
16,0,201110,0.9,65.5,-4.65,-4.65,-1.67,-4.35,103,72,-1.38,0.23,-0.69,-1.35,-1.8,-1.8,-2.3,51.2,79.7
16,0,201111,3.69,59.7,-4.53,-4.53,-1.09,-4.53,45,181,-0.11,-0.97,-0.03,-0.79,-1.51,-2.08,-2.02,48.1,71.4
16,0,201112,5.51,51.3,-4.15,-4.15,-0.26,-4.15,13,388,0.26,-0.05,-0.78,-0.54,-1.42,-1.63,-3.09,41.5,61.1
16,0,201201,4.7,55.2,-3.97,-3.97,-0.73,-3.97,54,326,-0.04,0.03,-0.18,-0.65,-1.22,-1.7,-2.82,43.9,66.5
16,0,201202,7.4,56.1,-2.89,-2.89,2.01,-2.05,34,252,1.32,0.8,0.69,0.34,-0.3,-1.05,-2.53,47.6,64.6
16,0,201203,8.02,67.4,-2.08,-2.08,1.54,-0.62,159,70,1.37,2,1.37,0.36,0.32,-0.58,-1.87,57.3,77.6
16,0,201204,4.79,69.4,-1.95,-1.95,-0.25,-0.6,163,20,0.12,0.94,1.4,0.77,0.24,-0.33,-1.58,58.6,80.2
16,0,201205,2.17,76.3,-2.74,-2.74,-2.97,-2.4,358,0,-1.24,-0.68,0.23,0.51,0.27,-0.24,-1.53,65.6,87
16,0,201206,4.25,80.7,-2.83,-2.83,-1.11,-2.83,473,0,-0.07,-0.92,-0.64,0.43,-0.13,-0.11,-1.52,70.1,91.3
16,0,201207,7.74,82.3,0.47,-2.07,1.4,-1.42,535,0,1.2,0.63,-0.17,0.78,0.49,0.08,-1.31,73.2,91.4
16,0,201208,8.86,82,1.76,1.76,4.02,1.76,521,0,2.05,2.41,1.52,1,1.09,0.89,-1.07,72.8,91.1
16,0,201209,5.66,77.4,2.24,2.24,1.98,2.24,385,0,0.86,1.83,2.28,0.85,1.32,0.79,-0.68,67.2,87.6
16,0,201210,1.63,65.8,1.79,1.79,-0.67,1.43,116,65,-0.74,0.05,1.01,0.51,1.16,0.86,-0.63,53.8,77.8
16,0,201211,1.68,57,0.98,0.98,-1.86,-0.25,23,245,-1.26,-1.5,-0.69,0.54,0.44,0.65,-0.96,43.8,70.2
16,0,201212,5.98,55,0.94,0.94,0.17,-0.2,24,308,0.47,-0.59,-1.03,0.77,0.09,0.71,-0.62,44.3,65.6
16,0,201301,10.93,52.5,2.39,2.39,4.64,2.39,37,388,2.08,1.72,0.88,1.29,0.95,1.41,-0.08,43.5,61.4
16,0,201302,6.28,54.3,2.54,2.54,1.19,2.54,23,296,0.84,2.05,1.79,0.86,1.64,1.38,0.29,44.2,64.3
16,0,201303,1.47,55.3,-0.91,1.37,-2.73,0.14,18,303,-1.9,-0.63,1.04,-0.02,1.24,0.54,0.05,43,67.6
16,0,201304,6.7,64.6,-0.23,1.81,1.76,1.3,78,68,0.88,-0.34,0.08,0.61,1.08,0.8,0.45,53.8,75.4
16,0,201305,5.43,71.7,-0.02,1.81,0.55,1.47,217,3,0.33,0.73,-0.08,1.07,0.48,1.19,0.71,61.7,81.6
16,0,201306,4.58,80.9,-0.02,1.62,0,1.22,486,0,0.08,0.21,0.57,0.97,0.27,1.19,0.82,71.6,90.2
16,0,201307,4.41,80.7,-0.29,1.19,-0.8,0.44,492,0,-0.62,-0.36,-0.1,-0.02,0.4,0.75,0.67,71,90.4
16,0,201308,2.94,82,-0.88,-0.88,-1.87,-0.88,521,0,-1.07,-1.15,-0.84,-0.61,0.55,0.06,0.79,72,92
16,0,201309,5.71,79.9,-0.59,-0.59,0.59,-0.59,451,0,0.88,0.09,-0.39,0.24,0.72,0.12,0.7,68.9,90.9
16,0,201310,4.18,68.6,-0.4,-0.4,0.4,-0.4,171,35,0.46,0.74,0.26,-0.06,-0.02,0.41,0.92,58.3,78.9
16,0,201311,5.02,55,-0.18,-0.18,0.54,0.46,17,285,0.43,0.46,0.7,0,-0.14,0.77,1,44.5,65.4
16,0,201312,3.78,49.6,-0.57,-0.57,-1.22,-0.57,8,441,-0.75,-0.18,0,-0.32,0.09,0.54,0.95,39.9,59.3
16,0,201401,2.06,43.4,-1.25,-1.25,-2.24,-1.25,5,653,-1.46,-1.65,-0.93,-0.62,-0.67,-0.48,0.75,31,55.7
16,0,201402,5.56,50.2,0.28,-0.85,0.83,-0.26,11,385,0.51,-0.63,-0.98,-0.17,-0.62,-0.62,0.6,40.4,60
16,0,201403,4.47,55,0.23,-0.78,-0.06,-0.17,18,303,-0.1,0.17,-0.64,-0.51,-0.71,-0.28,0.27,43.6,66.3
16,0,201404,4.49,65.5,0.21,-0.7,0,-0.04,93,56,-0.01,-0.09,0.1,-0.6,-0.53,-0.58,0.27,54.8,76.3
16,0,201405,7.46,71.9,0.93,0.93,2.22,0.93,229,2,1.04,0.68,0.52,-0.22,0.08,-0.32,0.66,61.5,82.2
16,0,201406,6.23,79.8,1.33,1.33,1.5,1.33,451,0,0.73,1.11,0.85,0.28,0.1,-0.11,0.82,71.3,88.3
16,0,201407,5.95,80,1.58,1.58,1.15,1.58,479,0,0.25,0.68,1.06,0.75,0.1,0.08,0.67,70.6,89.5
16,0,201408,5.8,81.3,2.06,2.06,1.93,2.06,520,0,0.7,0.57,0.84,0.79,0.19,0.4,0.43,72.1,90.5
16,0,201409,2.99,78.1,-0.19,1.65,-0.57,1.32,409,0,-0.4,0.14,0.14,0.77,0.28,0.15,0.23,68.7,87.5
16,0,201410,3.28,69,-0.18,1.47,-0.04,1.06,177,32,0.13,-0.28,0.06,0.76,0.59,0.06,0.35,57,81
16,0,201411,3.5,53.1,-0.3,1.19,-0.39,0.55,9,340,-0.2,-0.22,-0.48,0.17,0.36,-0.1,0.46,41.7,64.5
16,0,201412,4.15,53.7,-0.66,0.67,-1.2,-0.52,22,327,-0.49,-0.59,-0.54,-0.39,0.25,-0.08,0.4,44.4,63.1
16,0,201501,5.86,47.2,-0.35,0.85,0.75,0,15,527,0.44,-0.03,-0.28,-0.28,0.4,0.37,-0.06,36.6,57.7
17,0,201001,3.07,20.3,3.4,3.4,-0.15,3.28,0,1302,0.01,0.39,0.67,0.46,1.51,1.28,2.07,12.4,28.2
17,0,201002,2.67,24.6,2.98,2.98,-0.22,2.72,0,1054,0.02,-0.04,0.28,0.31,1.41,1.3,1.83,18.5,30.7
17,0,201003,5.11,34.6,3.48,3.48,2.42,3.48,0,852,1.25,0.92,0.72,1.22,1.33,1.7,1.9,24.7,44.4
17,0,201004,2.82,44.9,-0.68,2.44,-2.04,1.57,0,541,-0.29,0.72,0.56,0.73,0.57,1.58,1.87,34,55.9
17,0,201005,2.09,54.6,-1.39,1.41,-2.33,-0.39,3,276,-0.94,-0.87,0.08,0.15,0.22,1.21,1.87,41.7,67.4
17,0,201006,5.54,60.8,-0.59,1.92,1.95,0.88,19,106,1.12,0.29,-0.02,0.38,0.92,1.04,1.82,50.1,71.4
17,0,201007,2.87,69.2,-1.07,1.18,-1.63,-0.43,175,8,-0.88,0.48,-0.12,0.18,0.49,0.41,1.66,58.9,79.7
17,0,201008,2.33,65.3,-1.66,-1.66,-2.1,-1.66,98,39,-0.97,-1.41,-0.08,-0.1,0.02,0.12,1.28,53.4,77
17,0,201009,5.37,58.3,0.44,-1.06,1.31,-0.32,13,152,1.1,0.35,-0.12,-0.13,0.2,0.71,1.23,49.2,67.5
17,0,201010,5.93,45.2,1.32,1.32,2.77,1.32,0,539,1.18,1.47,0.93,0.56,0.64,0.78,1.4,36.5,53.8
17,0,201011,5.2,34.5,1.65,1.65,1.41,1.65,0,831,0.85,1.32,1.67,1.14,0.93,0.87,1.45,26.7,42.3
17,0,201012,6.31,23.4,2.62,2.62,3.41,2.62,0,1199,1.64,1.58,1.72,1.3,1.01,1.14,1.44,16.3,30.5
17,0,201101,1.89,15.9,1.75,1.75,-1.79,0.93,0,1430,-1.1,0.8,1.09,1.32,0.94,1,1.42,7.3,24.6
17,0,201102,2.95,16.2,1.65,1.65,0.23,0.89,0,1268,0.28,-0.69,0.73,1.63,1.23,1.06,1.43,5.5,26.9
17,0,201103,4.93,26.8,2.36,2.36,2.63,2.36,0,1077,1.15,0.97,0.28,1.62,1.3,1.04,1.66,16.6,37
17,0,201104,4.75,39,2.79,2.79,2.02,2.79,0,689,1.07,1.45,1.3,1.46,1.78,1.36,1.83,28.9,49
17,0,201105,5.49,51.9,3.29,3.29,2.37,3.29,0,363,1.37,1.55,1.78,1.62,2.18,1.84,1.93,42.6,61.1
17,0,201106,4.06,60.2,3.15,3.15,0.6,3.15,12,131,0.3,1.09,1.4,1.14,1.89,1.65,1.68,49.5,71
17,0,201107,3.69,67.6,2.77,2.77,-0.16,2.64,149,14,-0.03,0.14,0.91,1.45,1.5,1.74,1.41,56,79.1
17,0,201108,7.44,64.9,4.27,4.27,5.35,4.27,85,48,2.57,1.91,1.54,2.22,2.03,2.35,1.68,55,74.8
17,0,201109,3.89,59,4.01,4.01,0.54,4.01,15,145,0.27,1.86,1.56,1.87,1.74,2.15,1.88,48.7,69.2
17,0,201110,4.97,47.6,4.23,4.23,1.89,4.23,0,479,0.71,0.63,1.66,1.6,2.01,1.92,1.85,39.7,55.5
17,0,201111,2.49,38.8,-0.89,2.9,-2.66,1.82,0,723,-0.99,0.02,0.02,0.99,1.78,1.71,1.71,29,48.5
17,0,201112,3.49,26,-0.87,2.53,-0.23,1.34,0,1101,0.07,-0.67,-0.02,0.88,1.29,1.25,1.48,17,35
17,0,201201,3.1,18.2,-0.82,2.23,-0.11,1,0,1314,0.04,-0.03,-0.65,0.94,1.13,1.48,1.53,8.9,27.5
17,0,201202,1.76,21.4,-1.29,1.45,-1.67,-0.37,0,1106,-1.05,-0.67,-0.52,-0.35,0.58,1.31,1.44,11.3,31.6
17,0,201203,1.94,34.3,-1.93,-1.93,-2.33,-1.93,0,857,-1.09,-1.63,-1.27,-0.84,0.22,0.85,1.11,23.5,45.1
17,0,201204,4.14,42.2,0.16,-1.58,0.48,-1.28,0,613,0.68,-0.21,-0.7,-0.95,0.4,0.73,1.27,31.1,53.4
17,0,201205,4.68,53.8,0.49,-1.06,1.05,-0.22,0,309,0.9,0.98,0.37,-0.11,-0.13,0.57,1.53,43.4,64.2
17,0,201206,7.58,60.2,2.32,2.32,5.64,2.32,11,133,1.99,2.01,2.08,0.9,0.59,1.17,1.76,49.8,70.7
17,0,201207,1.89,67.6,1.13,1.13,-2.85,-0.18,142,15,-2.29,0.96,1.2,0.44,0.05,0.89,1.71,56,79.2
17,0,201208,4.29,67.4,1.05,1.05,0.12,-0.19,136,21,0.64,-0.67,1.1,0.93,0.46,0.35,1.8,56.6,78.2
17,0,201209,4.91,55.9,1.35,1.35,1.21,0.6,0,226,0.86,1.03,0.11,1.48,0.74,0.51,1.77,44.5,67.3
17,0,201210,6.69,48.2,2.36,2.36,3.45,2.36,0,459,1.52,1.56,1.56,1.68,1.24,0.79,1.86,39.3,57
17,0,201211,1.29,32.7,-1.16,0.95,-3.49,-0.64,0,885,-2.27,0.24,0.56,1.01,0.96,0.62,1.54,24.5,41
17,0,201212,5.11,24.4,-0.42,1.47,1.86,0.69,0,1148,1.04,-0.41,0.66,0.48,1.34,0.86,1.32,16.6,32.2
17,0,201301,1.42,15.9,-1.19,-1.19,-2.44,-1.19,0,1394,-1.66,-0.07,-1.41,0.54,1,0.61,1.31,5.7,26
17,0,201302,3.06,20.1,-0.94,-0.94,0.4,-0.59,0,1155,0.37,-1,0.07,0.41,0.84,0.84,1.31,11.3,28.8
17,0,201303,2.45,30.3,-1.21,-1.21,-1.12,-1.21,0,1002,-0.62,-0.27,-1.18,-0.17,-0.16,0.93,1.04,22.5,38.2
17,0,201304,1.98,39.1,-1.82,-1.82,-2.21,-1.82,0,702,-1.07,-1.29,-0.9,-1.59,-0.04,0.54,0.73,28.2,50.1
17,0,201305,5.67,52.3,0.84,-0.79,2.53,0.5,0,370,1.47,0.48,0.11,0.05,0.31,0.69,0.75,40.2,64.5
17,0,201306,6.55,60.8,2.11,2.11,4.06,2.11,22,97,1.57,2,1.37,0.33,0.6,0.52,1.06,50.3,71.3
17,0,201307,4.89,68.3,2.41,2.41,1.54,2.41,160,11,0.95,1.74,1.99,1.13,0.33,1.04,1.23,57.7,78.9
17,0,201308,4.6,63.7,2.75,2.75,1.78,2.75,72,60,0.85,1.18,1.78,1.32,1.02,1.06,0.89,52.7,74.7
17,0,201309,5.42,56.7,3.45,3.45,2.93,3.45,5,206,1.13,1.37,1.53,1.83,1.12,1.12,1.06,46.6,66.9
17,0,201310,1.7,47.3,2.39,2.39,-2.1,1.5,0,487,-1.41,-0.07,0.32,1.47,0.94,0.35,0.69,37,57.7
17,0,201311,4.11,32.3,2.23,2.23,0.26,1.41,0,902,0.21,-0.89,-0.03,1.15,0.95,0.81,0.89,24,40.6
17,0,201312,3.76,17,2.04,2.04,0.12,1.23,0,1373,0.25,0.32,-0.54,0.55,1.04,0.58,0.93,9.3,24.6
17,0,201401,3.41,14.2,1.94,1.94,0.32,1.22,0,1453,0.28,0.28,0.34,0.36,1.38,0.92,0.96,4.9,23.6
17,0,201402,2.85,15.7,1.76,1.76,0.07,1.04,0,1271,0.19,0.28,0.26,0.09,1.03,0.9,1.06,4.9,26.5
17,0,201403,3.8,18.1,1.89,1.89,0.92,1.43,0,1319,0.43,0.37,0.4,-0.28,0.62,1.12,1.21,6.4,29.9
17,0,201404,3.44,38.7,1.72,1.72,0.09,1.24,0,714,0.19,0.4,0.36,0.39,0.37,1.37,1.15,28,49.4
17,0,201405,3.99,51.7,1.72,1.72,0.51,1.34,0,377,0.47,0.38,0.54,0.46,0.29,1.05,1.06,41.1,62.2
17,0,201406,4.58,61.6,1.91,1.91,1.11,1.9,22,96,0.61,0.71,0.59,0.59,0.09,0.73,0.78,50,73.2
17,0,201407,6.65,67.2,3.16,3.16,4.35,3.16,129,18,2.09,1.66,1.5,1.31,1.08,1.04,1.33,56.6,77.9
17,0,201408,3.34,64.4,2.84,2.84,-0.01,2.77,76,55,-0.08,1.41,1.36,1.24,1.04,0.82,1.18,53.5,75.3
17,0,201409,1.61,56.4,1.68,1.68,-2.57,0.52,5,208,-1.64,-1.29,0.32,0.56,0.6,0.18,0.85,44.8,68.1
17,0,201410,6.2,48.5,2.31,2.31,2.38,2.05,0,446,1.3,0.22,0.12,1.02,0.97,0.9,0.78,40.1,56.9
17,0,201411,3.5,31.8,1.9,1.9,-0.5,1.4,0,919,-0.2,0.88,0,0.84,0.9,0.84,1.05,24.2,39.4
